Light Source:,LAV2-SW,,,,
Filter:,"Tricolor 457 +/- 22 nm, 530 +/- 20 nm, 628 +/- 28 nm",,,,
Camera:,"IDS USB 3.0 Camera, Model UI-3060CPC",,,,
Wavelength (nm),Relative Light Intensity (fraction),Light Filter (fraction),Relative Camera Sensitivity for Red (fraction),Relative Camera Sensitivity for Green (fraction),Relative Camera Sensitivity for Blue (fraction)
619,0.274406086,0.984432917,0.523661871,0.156280585,0.012182029
619.1,0.274105151,0.984293428,0.523558355,0.1557623,0.012185365
619.2,0.273803626,0.984250441,0.52345356,0.155234575,0.012188609
619.3,0.273501757,0.984250441,0.523347342,0.154698779,0.012191768
619.4,0.273199529,0.984250441,0.523239564,0.154156319,0.012194851
619.5,0.272896927,0.984250441,0.523130082,0.153608603,0.012197866
619.6,0.272593933,0.984250441,0.523018757,0.153057039,0.012200821
619.7,0.272290533,0.984250441,0.522905448,0.152503035,0.012203725
619.8,0.271986709,0.984250441,0.522790015,0.151947998,0.012206585
619.9,0.271682447,0.984250441,0.52267264,0.151393335,0.01220941
620,0.27137773,0.984250441,0.522553609,0.150840455,0.012212208
620.1,0.271072542,0.984250441,0.522432991,0.150290765,0.012214988
620.2,0.270766867,0.984250441,0.522310854,0.149745673,0.012217757
620.3,0.27046069,0.984250441,0.522187264,0.149206586,0.012220524
620.4,0.270153994,0.984250441,0.522062292,0.148674913,0.012223296
620.5,0.269846763,0.984250441,0.521936003,0.14815206,0.012226083
620.6,0.269538982,0.984250441,0.521808466,0.147639436,0.012228893
620.7,0.269230634,0.984250441,0.52167975,0.147138447,0.012231733
620.8,0.268921703,0.984250441,0.521549921,0.146650503,0.012234612
620.9,0.268612174,0.984250441,0.521419048,0.14617701,0.012237538
621,0.26830203,0.984250441,0.521287198,0.145719375,0.012240519
621.1,0.267991255,0.984250441,0.52115444,0.145279008,0.012243564
621.2,0.267679834,0.984250441,0.521020842,0.144851879,0.01224668
621.3,0.267367751,0.984250441,0.520886471,0.144431024,0.012249877
621.4,0.267054989,0.984250441,0.520751395,0.144016218,0.012253161
621.5,0.266741532,0.984250441,0.520615682,0.143607275,0.012256543
621.6,0.266427366,0.984250441,0.5204794,0.14320401,0.012260028
621.7,0.266112472,0.984250441,0.520342617,0.142806237,0.012263627
621.8,0.265796837,0.984250441,0.520205401,0.142413772,0.012267347
621.9,0.265480443,0.984250441,0.52006782,0.142026428,0.012271196
622,0.265163275,0.984250705,0.519929941,0.14164402,0.012275182
622.1,0.264845316,0.984266678,0.519791833,0.141266363,0.012279314
622.2,0.264526183,0.984306191,0.519653564,0.140893271,0.012283601
622.3,0.26420439,0.984367609,0.5195152,0.140524559,0.012288049
622.4,0.263879977,0.984449297,0.519376811,0.140160042,0.012292668
622.5,0.263553169,0.984549618,0.519238464,0.139799534,0.012297465
622.6,0.263224187,0.984666936,0.519100227,0.139442849,0.012302449
622.7,0.262893256,0.984799617,0.518962168,0.139089803,0.012307629
622.8,0.262560597,0.984946023,0.518824355,0.13874021,0.012313012
622.9,0.262226436,0.985104519,0.518686855,0.138393884,0.012318606
623,0.261890994,0.985273469,0.518548575,0.13805064,0.01232442
623.1,0.261554495,0.985451238,0.518408382,0.137710292,0.012330461
623.2,0.261217163,0.985636189,0.518266547,0.137372656,0.012336739
623.3,0.26087922,0.985826686,0.518123343,0.137037546,0.012343262
623.4,0.26054089,0.986021094,0.517979043,0.136704775,0.012350037
623.5,0.260202395,0.986217777,0.51783392,0.13637416,0.012357073
623.6,0.25986396,0.986415099,0.517688246,0.136045514,0.012364378
623.7,0.259525807,0.986611425,0.517542295,0.135718652,0.01237196
623.8,0.25918816,0.986805117,0.517396339,0.135393389,0.012379828
623.9,0.258851241,0.986994541,0.517250653,0.135069539,0.012389064
624,0.258515275,0.98717806,0.517105507,0.134746917,0.012401258
624.1,0.258180483,0.98735404,0.516961176,0.134425338,0.01241635
624.2,0.257847091,0.987520843,0.516817932,0.134104615,0.012434259
624.3,0.257515319,0.987676834,0.516676049,0.133784564,0.012454907
624.4,0.257185393,0.987820377,0.516535799,0.133464999,0.012478215
624.5,0.256857535,0.987949837,0.516397455,0.133145734,0.012504104
624.6,0.256531968,0.988063577,0.51626129,0.132826585,0.012532494
624.7,0.256208916,0.988159961,0.516127577,0.132507366,0.012563307
624.8,0.255888602,0.988237355,0.515996492,0.132187891,0.012596463
624.9,0.255571248,0.988294121,0.515866877,0.131868527,0.012631884
625,0.255257079,0.988328624,0.515738295,0.131550295,0.012669491
625.1,0.254946317,0.988339299,0.515610713,0.131233272,0.012709204
625.2,0.254639186,0.988339299,0.515484099,0.130917509,0.012750944
625.3,0.254335398,0.988339299,0.515358418,0.130603054,0.012794633
625.4,0.254034277,0.988339299,0.515233637,0.130289959,0.012840191
625.5,0.253735689,0.988339299,0.515109724,0.129978271,0.012887539
625.6,0.253439504,0.988339299,0.514986645,0.129668043,0.012936598
625.7,0.253145592,0.988339299,0.514864367,0.129359322,0.01298729
625.8,0.252853822,0.988339299,0.514742856,0.12905216,0.013039535
625.9,0.252564064,0.988339299,0.514622081,0.128746605,0.013093253
626,0.252276188,0.988339299,0.514502006,0.128442708,0.013148367
626.1,0.251990063,0.988339299,0.5143826,0.128140518,0.013204797
626.2,0.25170556,0.988339299,0.514263828,0.127840086,0.013262464
626.3,0.251422548,0.988339299,0.514145658,0.12754146,0.013321288
626.4,0.251140896,0.988339299,0.514028057,0.127244692,0.013381192
626.5,0.250860474,0.988339299,0.513910991,0.12694983,0.013442095
626.6,0.250581152,0.988339299,0.513794426,0.126656924,0.013503919
626.7,0.2503028,0.988339299,0.513678331,0.126366025,0.013566585
626.8,0.250025287,0.988339299,0.513562672,0.126077182,0.013630013
626.9,0.249748484,0.988339299,0.513447415,0.125790444,0.013694125
627,0.249472259,0.988339299,0.513332527,0.125505863,0.013758842
627.1,0.249196482,0.988339299,0.513217976,0.125223486,0.013824084
627.2,0.248921024,0.988339299,0.513103727,0.124943365,0.013889773
627.3,0.248645754,0.988339299,0.512989748,0.124665549,0.013955829
627.4,0.248370541,0.988339299,0.512876005,0.124390088,0.014022173
627.5,0.248095255,0.988339299,0.512762466,0.124117032,0.014088727
627.6,0.247819767,0.988339299,0.512649097,0.12384643,0.014155411
627.7,0.247543945,0.988339299,0.512535864,0.123578332,0.014222147
627.8,0.247267659,0.988339299,0.5124242,0.123312788,0.014288854
627.9,0.24699078,0.988339189,0.51231671,0.123049849,0.014355455
628,0.246713176,0.988328529,0.512212894,0.122789563,0.01442187
628.1,0.246434718,0.988301366,0.512112163,0.122531962,0.01448802
628.2,0.246155274,0.988258981,0.512013928,0.122276948,0.014553826
628.3,0.245874716,0.988202657,0.511917601,0.122024429,0.014619209
628.4,0.245592912,0.988133676,0.511822592,0.121774316,0.01468409
628.5,0.245309733,0.988053321,0.511728315,0.121526525,0.01474839
628.6,0.245025047,0.987962872,0.511634179,0.121280967,0.01481203
628.7,0.244738725,0.987863614,0.511539597,0.121037558,0.014874931
628.8,0.244450667,0.987756828,0.51144398,0.120796209,0.014937013
628.9,0.244161566,0.987643796,0.511346739,0.120556836,0.014998198
629,0.243871782,0.987525801,0.511247287,0.12031935,0.015058407
629.1,0.24358135,0.987404124,0.511145033,0.120083667,0.01511756
629.2,0.243290305,0.987280049,0.51103939,0.119849699,0.015175579
629.3,0.24299868,0.987154857,0.51092977,0.11961736,0.015232385
629.4,0.242706512,0.987029831,0.510815583,0.119386563,0.015287898
629.5,0.242413835,0.986906253,0.510696241,0.119157222,0.015342039
629.6,0.242120684,0.986785405,0.510571156,0.118929251,0.01539473
629.7,0.241827093,0.98666857,0.510439739,0.118702563,0.015445891
629.8,0.241533097,0.986557029,0.510301401,0.118477071,0.015495444
629.9,0.241238731,0.986452066,0.510155529,0.118252689,0.015543662
630,0.24094403,0.986354962,0.509994125,0.118029331,0.015591406
630.1,0.240649028,0.986266999,0.509812809,0.11780691,0.015638734
630.2,0.24035376,0.98618946,0.509613989,0.11758534,0.015685662
630.3,0.240058261,0.986123628,0.509400077,0.117364534,0.015732205
630.4,0.239762566,0.986070784,0.509173482,0.117144405,0.015778381
630.5,0.23946671,0.98603221,0.508936615,0.116924868,0.015824206
630.6,0.239170726,0.98600919,0.508691884,0.116705836,0.015869696
630.7,0.23887465,0.986002821,0.508441701,0.116487221,0.015914866
630.8,0.238578517,0.986003529,0.508188475,0.116268939,0.015959734
630.9,0.238282362,0.986005315,0.507934616,0.116050902,0.016004314
631,0.237986218,0.986008158,0.507682534,0.115833023,0.016048625
631.1,0.237690122,0.986012037,0.507434639,0.115615217,0.016092681
631.2,0.237394107,0.98601693,0.507193342,0.115397397,0.016136499
631.3,0.237098208,0.986022817,0.506961052,0.115179476,0.016180095
631.4,0.236802461,0.986029677,0.506740179,0.114961369,0.016223486
631.5,0.236506899,0.986037488,0.506531653,0.114742987,0.016266687
631.6,0.236211559,0.98604623,0.506328734,0.114524246,0.016309715
631.7,0.235916473,0.986055881,0.506129909,0.114305058,0.016352586
631.8,0.235621678,0.98606642,0.505934777,0.114085337,0.016395316
631.9,0.235327208,0.986077827,0.505742935,0.113864997,0.016437921
632,0.235033098,0.98609008,0.505553981,0.113644417,0.016480418
632.1,0.234739509,0.986103159,0.505367512,0.113424406,0.016522822
632.2,0.234446511,0.986117041,0.505183126,0.113204963,0.016565151
632.3,0.234154042,0.986131707,0.505000421,0.11298607,0.01660742
632.4,0.233862042,0.986147135,0.504818995,0.11276771,0.016649645
632.5,0.23357045,0.986163304,0.504638444,0.112549865,0.016691842
632.6,0.233279203,0.986180193,0.504458368,0.112332518,0.016734029
632.7,0.232988242,0.98619778,0.504278364,0.11211565,0.01677622
632.8,0.232697505,0.986216046,0.504098028,0.111899243,0.016818432
632.9,0.23240693,0.986234969,0.50391696,0.11168328,0.016860682
633,0.232116457,0.986254527,0.503734757,0.111467743,0.016902985
633.1,0.231826025,0.9862747,0.503551016,0.111252615,0.016945358
633.2,0.231535573,0.986295467,0.503365335,0.111037876,0.016987817
633.3,0.231245038,0.986316806,0.503177312,0.110823511,0.017030379
633.4,0.230954361,0.986338697,0.502986545,0.1106095,0.017073058
633.5,0.23066348,0.986361119,0.502792631,0.110395826,0.017115872
633.6,0.230372334,0.98638405,0.502595168,0.110182472,0.017158837
633.7,0.230080862,0.986407469,0.502393754,0.109969419,0.017201969
633.8,0.229789003,0.986431356,0.502188044,0.109756649,0.017245283
633.9,0.229496695,0.986455689,0.501979332,0.109544145,0.017288798
634,0.229203877,0.986480448,0.501768357,0.10933189,0.017332527
634.1,0.228910489,0.98650561,0.501555196,0.109119864,0.017376489
634.2,0.228616469,0.986531156,0.501339929,0.108908052,0.017420698
634.3,0.228321757,0.986557064,0.501122634,0.108696433,0.017465172
634.4,0.22802629,0.986583314,0.50090339,0.108484992,0.017509926
634.5,0.227730008,0.986613208,0.500682275,0.108273709,0.017554976
634.6,0.22743285,0.986651908,0.500459369,0.108062568,0.01760034
634.7,0.227134754,0.986698891,0.50023475,0.107851551,0.017646032
634.8,0.22683566,0.986753553,0.500008496,0.107640639,0.017692069
634.9,0.226535506,0.986815286,0.499780687,0.107429815,0.017738468
635,0.226234231,0.986883486,0.499551401,0.10721906,0.017785244
635.1,0.225931774,0.986957546,0.499320716,0.107008359,0.017832414
635.2,0.225628239,0.987036861,0.499088712,0.106797691,0.017879994
635.3,0.225323864,0.987120824,0.498855468,0.106587041,0.017928
635.4,0.225018673,0.98720883,0.498621061,0.106376389,0.017976449
635.5,0.224712688,0.987300273,0.498385571,0.106165718,0.018025356
635.6,0.22440593,0.987394546,0.498149076,0.105955011,0.018074737
635.7,0.22409842,0.987491045,0.497911655,0.105744074,0.01812461
635.8,0.223790179,0.987589162,0.497673387,0.105532486,0.01817499
635.9,0.22348123,0.987688293,0.49743435,0.105320304,0.018225893
636,0.223171592,0.98778783,0.497194624,0.105107615,0.018277336
636.1,0.222861287,0.987887169,0.496954286,0.104894503,0.018329334
636.2,0.222550337,0.987985703,0.496713416,0.104681053,0.018381939
636.3,0.222238763,0.988082827,0.496472092,0.104467349,0.018435298
636.4,0.221926585,0.988177934,0.496230393,0.104253476,0.018489407
636.5,0.221613827,0.988270419,0.495988398,0.104039518,0.018544245
636.6,0.221300507,0.988359676,0.495746185,0.103825561,0.018599791
636.7,0.220986649,0.988445098,0.495503833,0.103611689,0.018656023
636.8,0.220672273,0.988526081,0.495261421,0.103397987,0.01871292
636.9,0.220357401,0.988602017,0.495019027,0.103184539,0.01877046
637,0.220042053,0.988672302,0.494776731,0.10297143,0.018828622
637.1,0.219726251,0.988736328,0.49453461,0.102758745,0.018887384
637.2,0.219410017,0.988793491,0.494292741,0.102546569,0.018946725
637.3,0.219093371,0.988843185,0.494049802,0.102334985,0.019006623
637.4,0.218776335,0.988884802,0.493804751,0.10212408,0.019067057
637.5,0.21845893,0.988917739,0.493557739,0.101913937,0.019128005
637.6,0.218141178,0.988944295,0.493308917,0.101704641,0.019189446
637.7,0.2178231,0.988970322,0.493058433,0.101496277,0.019251359
637.8,0.217504716,0.988995995,0.492806439,0.10128893,0.019313722
637.9,0.217186049,0.989021292,0.492553085,0.101082684,0.019376513
638,0.216867119,0.989046192,0.492298521,0.100877624,0.019439711
638.1,0.216547949,0.989070674,0.492042896,0.100673834,0.019503295
638.2,0.216228558,0.989094717,0.491786362,0.1004714,0.019567242
638.3,0.215908969,0.9891183,0.491529068,0.100270406,0.019631533
638.4,0.215589202,0.989141401,0.491271164,0.100070937,0.019696144
638.5,0.21526928,0.989164,0.491012802,0.099873077,0.019761055
638.6,0.214949222,0.989186076,0.49075413,0.099676911,0.019826245
638.7,0.214628553,0.989207608,0.490495299,0.099482524,0.019891691
638.8,0.214305884,0.989228574,0.490236459,0.09929,0.019957372
638.9,0.213981267,0.989248953,0.489977761,0.09909929,0.020023267
639,0.213654854,0.989268726,0.489719354,0.09890952,0.020089355
639.1,0.213326795,0.989287869,0.489461389,0.098720517,0.020155613
639.2,0.212997241,0.989306363,0.489204016,0.098532282,0.02022202
639.3,0.212666341,0.989324187,0.488947385,0.098344813,0.020288556
639.4,0.212334247,0.989341318,0.488691646,0.098158111,0.020355198
639.5,0.212001109,0.989357737,0.48843695,0.097972174,0.020421925
639.6,0.211667077,0.989373423,0.488183446,0.097787003,0.020488715
639.7,0.211332302,0.989388353,0.487931286,0.097602597,0.020555548
639.8,0.210996935,0.989402507,0.487680618,0.097418956,0.0206224
639.9,0.210661126,0.989415865,0.487431593,0.097236079,0.020689252
640,0.210325025,0.989428404,0.487184361,0.097053965,0.020756082
640.1,0.209988783,0.989440105,0.486939074,0.096872615,0.020822868
640.2,0.209652551,0.989450945,0.486695879,0.096692028,0.020889588
640.3,0.209316479,0.989460904,0.486454929,0.096512204,0.020956222
640.4,0.208980717,0.989469961,0.486216372,0.096333142,0.021022747
640.5,0.208645416,0.989478095,0.485980452,0.096154841,0.021089142
640.6,0.208310727,0.989485284,0.485747922,0.095977301,0.021155387
640.7,0.2079768,0.989491508,0.485518671,0.095800523,0.021221458
640.8,0.207643786,0.989496746,0.485292391,0.095624505,0.021287335
640.9,0.207311835,0.989500976,0.485068776,0.095449247,0.021352997
641,0.206981097,0.989504178,0.484847518,0.095274748,0.021418422
641.1,0.206651724,0.98950633,0.484628311,0.095101009,0.021483588
641.2,0.206323865,0.989507411,0.484410847,0.094928028,0.021548474
641.3,0.205997671,0.989505082,0.484194821,0.094755806,0.021613058
641.4,0.205673293,0.989486233,0.483979924,0.094584342,0.02167732
641.5,0.205350881,0.989449602,0.483765851,0.094413635,0.021741237
641.6,0.205030586,0.989396136,0.483552294,0.094243685,0.021804788
641.7,0.204712558,0.989326781,0.483338946,0.094074492,0.021867951
641.8,0.204396947,0.989242484,0.4831255,0.093906055,0.021930706
641.9,0.204083905,0.98914419,0.482911649,0.093738374,0.02199303
642,0.203773582,0.989032846,0.482697087,0.093571449,0.022054903
642.1,0.203466127,0.988909398,0.482481507,0.093405278,0.022116302
642.2,0.203161693,0.988774792,0.482264601,0.093239862,0.022177206
642.3,0.202860429,0.988629976,0.482046063,0.0930752,0.022237595
642.4,0.202562581,0.988475894,0.481825586,0.092911292,0.022297445
642.5,0.202268155,0.988313494,0.481602863,0.092748137,0.022356768
642.6,0.201976932,0.988143721,0.481377586,0.092585735,0.022415803
642.7,0.201688697,0.987967523,0.48114945,0.092424086,0.022474608
642.8,0.201403231,0.987785844,0.480918147,0.092263188,0.022533189
642.9,0.201120319,0.987599632,0.48068337,0.092103043,0.022591553
643,0.200839742,0.987409833,0.480444812,0.091943648,0.022649707
643.1,0.200561285,0.987217392,0.480202167,0.091784941,0.022707655
643.2,0.200284729,0.987023257,0.479954663,0.091626587,0.022765404
643.3,0.200009859,0.986828374,0.479702064,0.091468568,0.022822961
643.4,0.199736457,0.986633688,0.479444813,0.091310921,0.022880331
643.5,0.199464306,0.986438548,0.479183353,0.091153682,0.022937522
643.6,0.199193189,0.986238862,0.478918128,0.090996887,0.022994537
643.7,0.198922889,0.986033017,0.478649579,0.090840571,0.023051385
643.8,0.198653189,0.985819534,0.47837815,0.090684772,0.023108071
643.9,0.198383872,0.985596937,0.478104283,0.090529525,0.023164602
644,0.198114721,0.985363749,0.477828423,0.090374866,0.023220983
644.1,0.19784552,0.985118493,0.477551011,0.090220832,0.02327722
644.2,0.19757605,0.984859692,0.477272491,0.090067458,0.023333321
644.3,0.197306096,0.98458587,0.476993305,0.089914781,0.02338929
644.4,0.19703544,0.984295548,0.476713897,0.089762838,0.023445135
644.5,0.196763865,0.983987252,0.47643471,0.089611663,0.02350086
644.6,0.196491154,0.983659502,0.476156186,0.089461294,0.023556474
644.7,0.19621709,0.983310823,0.475878768,0.089311766,0.023611981
644.8,0.195941457,0.982939738,0.4756029,0.089163116,0.023667387
644.9,0.195664036,0.98254477,0.475329024,0.089015379,0.0237227
645,0.195384612,0.982124441,0.475057584,0.088868592,0.023777924
645.1,0.195102967,0.981677275,0.474789021,0.088722791,0.023833067
645.2,0.194818885,0.981201795,0.47452378,0.088578013,0.023888135
645.3,0.194532147,0.980696523,0.474262254,0.088434292,0.023943133
645.4,0.194242585,0.980159984,0.474003732,0.088291666,0.023998067
645.5,0.193950716,0.9795907,0.47374761,0.088150171,0.024052945
645.6,0.193656866,0.978987047,0.473493587,0.088009842,0.024107772
645.7,0.193361195,0.976843907,0.473241361,0.087870716,0.024162553
645.8,0.193063862,0.971809175,0.47299063,0.087732829,0.024217297
645.9,0.192765027,0.964022611,0.472741093,0.087596217,0.024272007
646,0.192464847,0.953623974,0.472492448,0.087460916,0.024326692
646.1,0.192163484,0.940753026,0.472244392,0.087326963,0.024381356
646.2,0.191861096,0.925549527,0.471996626,0.087194394,0.024436006
646.3,0.191557842,0.908153236,0.471748846,0.087063244,0.024490649
646.4,0.191253882,0.888703915,0.471500751,0.08693355,0.02454529
646.5,0.190949376,0.867341324,0.47125204,0.086805348,0.024599935
646.6,0.190644481,0.844205223,0.471002411,0.086678673,0.024654591
646.7,0.190339358,0.819435372,0.470751562,0.086553058,0.024709264
646.8,0.190034166,0.793171532,0.470499192,0.086428081,0.02476396
646.9,0.189729064,0.765553462,0.470244998,0.086303756,0.024818685
647,0.189424212,0.736720924,0.46998868,0.086180096,0.024873445
647.1,0.189119744,0.706813678,0.469729935,0.086057118,0.024928247
647.2,0.188815455,0.675971484,0.46946846,0.085934834,0.024983096
647.3,0.188511224,0.644334102,0.469204194,0.085813261,0.025037999
647.4,0.188207011,0.612041293,0.468937377,0.085692411,0.025092962
647.5,0.187902774,0.579232816,0.468668262,0.0855723,0.025147991
647.6,0.187598472,0.546048433,0.468397104,0.085452941,0.025203092
647.7,0.187294064,0.512627904,0.468124157,0.085334351,0.025258272
647.8,0.186989509,0.479110988,0.467849675,0.085216541,0.025313537
647.9,0.186684766,0.445637447,0.467573911,0.085099529,0.025368892
648,0.186379794,0.41234704,0.46729712,0.084983327,0.025424344
648.1,0.186074551,0.379379528,0.467019555,0.08486795,0.025479899
648.2,0.185768996,0.346874671,0.466741471,0.084753412,0.025535563
648.3,0.185463089,0.31497223,0.466463122,0.084639729,0.025591343
648.4,0.185156788,0.283811965,0.466184762,0.084526914,0.025647244
648.5,0.184850052,0.253533636,0.465906644,0.084414982,0.025703273
648.6,0.18454284,0.224277004,0.465629022,0.084303948,0.025759436
648.7,0.184235111,0.196181828,0.465352152,0.084193825,0.025815738
648.8,0.183926824,0.16938787,0.465076285,0.084084629,0.025872187
648.9,0.183617937,0.144034889,0.464801678,0.083976373,0.025928789
649,0.18330841,0.120262646,0.464528582,0.083869072,0.025985549
649.1,0.182998201,0.098210901,0.464257254,0.083762741,0.026042474
649.2,0.18268727,0.078019415,0.463987945,0.083657394,0.026099578
649.3,0.182375575,0.059827947,0.463720912,0.083553046,0.026156863
649.4,0.182063074,0.043776259,0.463456406,0.08344971,0.02621432
649.5,0.181749728,0.03000411,0.463194683,0.083347402,0.026271945
649.6,0.181435495,0.01865126,0.462935997,0.083246136,0.026329731
649.7,0.181120333,0.009857471,0.462679899,0.083145926,0.026387672
649.8,0.180804202,0.003762503,0.462424921,0.083046787,0.026445763
649.9,0.18048706,0.000506115,0.462171026,0.082948733,0.026503997
650,0.180168729,0,0.461918239,0.082851778,0.026562368
650.1,0.179848814,0,0.461666585,0.082755938,0.026620871
650.2,0.179527395,0,0.461416087,0.082661226,0.026679499
650.3,0.179204584,0,0.46116677,0.082567657,0.026738247
650.4,0.178880495,0,0.460918658,0.082475245,0.026797108
650.5,0.17855524,0,0.460671776,0.082383872,0.026856077
650.6,0.178228933,0,0.460426147,0.082291675,0.026915147
650.7,0.177901685,0,0.460181796,0.082198165,0.026974313
650.8,0.177573611,0,0.459938748,0.082103491,0.027033569
650.9,0.177244823,0,0.459697027,0.082007801,0.027092908
651,0.176915433,0,0.459456656,0.081911242,0.027152324
651.1,0.176585556,0,0.459217661,0.081813963,0.027211812
651.2,0.176255303,0,0.458980065,0.081716112,0.027271366
651.3,0.175924787,0,0.458743893,0.081617837,0.02733098
651.4,0.175594123,0,0.45850917,0.081519286,0.027390647
651.5,0.175263421,0,0.458275918,0.081420608,0.027450362
651.6,0.174932796,0,0.458044164,0.081321949,0.027510118
651.7,0.17460236,0,0.457813931,0.081223459,0.027569911
651.8,0.174272227,0,0.457585244,0.081125285,0.027629733
651.9,0.173942508,0,0.457360524,0.081027575,0.027689579
652,0.173613317,0,0.457141518,0.080930478,0.027749443
652.1,0.173284767,0,0.456927555,0.080834142,0.027809318
652.2,0.172956971,0,0.456717959,0.080738714,0.0278692
652.3,0.172629548,0,0.456512059,0.080644343,0.027929081
652.4,0.172300282,0,0.45630918,0.080551177,0.027988956
652.5,0.171969131,0,0.456108649,0.080459364,0.028048819
652.6,0.171636377,0,0.455909792,0.080369052,0.028108664
652.7,0.171302304,0,0.455711937,0.080280389,0.028168485
652.8,0.170967194,0,0.45551441,0.080193523,0.028228276
652.9,0.170631329,0,0.455316538,0.080108603,0.028288031
653,0.170294993,0,0.455117647,0.080025775,0.028347744
653.1,0.169958467,0,0.454917063,0.079945189,0.028407409
653.2,0.169622035,0,0.454714115,0.079866993,0.02846702
653.3,0.16928598,0,0.454508127,0.079791334,0.028526571
653.4,0.168950583,0,0.454298427,0.079718361,0.028586056
653.5,0.168616128,0,0.454084341,0.079648221,0.02864547
653.6,0.168282897,0,0.453865197,0.079581064,0.028704805
653.7,0.167951173,0,0.45364032,0.079517036,0.028764057
653.8,0.167621238,0,0.453409037,0.079456286,0.028823218
653.9,0.167293375,0,0.453170675,0.079398962,0.028882284
654,0.166967868,0,0.45292456,0.079345212,0.028941249
654.1,0.166644998,0,0.45267002,0.079295185,0.029000105
654.2,0.166325048,0,0.45240435,0.079249028,0.029058848
654.3,0.166008301,0,0.452122587,0.079206889,0.029117471
654.4,0.165695039,0,0.451826164,0.079168916,0.029175968
654.5,0.165385545,0,0.451516854,0.079135258,0.029234333
654.6,0.165080103,0,0.451196429,0.079106063,0.029292561
654.7,0.164778993,0,0.450866665,0.079081478,0.029350646
654.8,0.164482439,0,0.450529332,0.079061652,0.02940858
654.9,0.164190026,0,0.450186204,0.079045372,0.029466359
655,0.163901409,0,0.449839055,0.079029491,0.029523977
655.1,0.163616335,0,0.449489657,0.079013888,0.029581427
655.2,0.163334546,0,0.449139784,0.078998581,0.029638703
655.3,0.163055787,0,0.448791208,0.078983584,0.0296958
655.4,0.162779803,0,0.448445703,0.078968912,0.029752711
655.5,0.162506338,0,0.448105042,0.078954582,0.029809431
655.6,0.162235137,0,0.447770997,0.078940609,0.029865954
655.7,0.161965943,0,0.447445341,0.078927008,0.029922273
655.8,0.161698502,0,0.447129849,0.078913795,0.029978382
655.9,0.161432557,0,0.446823781,0.078900985,0.030034277
656,0.161167853,0,0.446518965,0.078888595,0.030089949
656.1,0.160904134,0,0.446214713,0.078876638,0.030145395
656.2,0.160641145,0,0.445911153,0.078865132,0.030200607
656.3,0.16037863,0,0.445608415,0.078854092,0.03025558
656.4,0.160116333,0,0.445306627,0.078843532,0.030310307
656.5,0.159853999,0,0.445005917,0.07883347,0.030364784
656.6,0.159591371,0,0.444706414,0.078823919,0.030419003
656.7,0.159328196,0,0.444408246,0.078814896,0.030472959
656.8,0.159064216,0,0.444111542,0.078806417,0.030526645
656.9,0.158799176,0,0.44381643,0.078798496,0.030580058
657,0.158532821,0,0.443523039,0.07879115,0.030633374
657.1,0.158264895,0,0.443231497,0.078784394,0.030686722
657.2,0.157995142,0,0.442941932,0.078778243,0.030740095
657.3,0.157723307,0,0.442654474,0.078772712,0.030793487
657.4,0.157450034,0,0.44236925,0.078767819,0.030846892
657.5,0.157177153,0,0.44208639,0.078763577,0.030900301
657.6,0.156904645,0,0.441806021,0.078760003,0.030953709
657.7,0.156632421,0,0.441528272,0.078757113,0.03100711
657.8,0.156360392,0,0.441253271,0.07875492,0.031060495
657.9,0.156088468,0,0.440981148,0.078753442,0.031113859
658,0.15581656,0,0.44071203,0.078752694,0.031167195
658.1,0.155544578,0,0.440446046,0.078753024,0.031220496
658.2,0.155272433,0,0.440183325,0.078756446,0.031273756
658.3,0.155000035,0,0.439923994,0.078763207,0.031326967
658.4,0.154727296,0,0.439668183,0.078773204,0.031380124
658.5,0.154454124,0,0.43941602,0.078786334,0.031433219
658.6,0.154180432,0,0.439167634,0.078802493,0.031486246
658.7,0.153906129,0,0.438923151,0.078821579,0.031539197
658.8,0.153631126,0,0.438682549,0.078843487,0.031592068
658.9,0.153355334,0,0.438445645,0.078868114,0.03164485
659,0.153078663,0,0.43821225,0.078895357,0.031697537
659.1,0.152801024,0,0.437982173,0.078925113,0.031750122
659.2,0.152522327,0,0.437755226,0.078957277,0.031802599
659.3,0.152242482,0,0.43753122,0.078991748,0.031854962
659.4,0.151961401,0,0.437309965,0.079028421,0.031907202
659.5,0.151678994,0,0.437091271,0.079067193,0.031959314
659.6,0.151395172,0,0.436874951,0.07910796,0.032011291
659.7,0.151109844,0,0.436660813,0.07915062,0.032063126
659.8,0.150822922,0,0.43644867,0.079195069,0.032114812
659.9,0.150533854,0,0.436238331,0.079241203,0.032166344
660,0.150241115,0,0.436029608,0.079288919,0.032217714
660.1,0.149944899,0,0.43582231,0.079338114,0.032268915
660.2,0.14964555,0,0.43561625,0.079388684,0.032319941
660.3,0.149343416,0,0.435411237,0.079440526,0.032370785
660.4,0.149038843,0,0.435207083,0.079493537,0.03242144
660.5,0.148732178,0,0.435003597,0.079547613,0.032471901
660.6,0.148423766,0,0.434800591,0.079602651,0.032522159
660.7,0.148113954,0,0.434597876,0.079658547,0.032572209
660.8,0.147803089,0,0.434395261,0.079715198,0.032622043
660.9,0.147491516,0,0.434192559,0.079772501,0.032671655
661,0.147179582,0,0.433989578,0.079830352,0.032721039
